id|createTime|deleteTime|isBlocked|type|nickname|phonenum|email|freqLoginType|lastLoginTime|accountLevel|inDegree|OutDegree|isExplicitDeleted|Owner
273312202386046976|1661840604131|1893196800000|false|debit card|Theresia Wight|788-0613|gmail.com|MAC|1746782792283|Basic level|1|1|false|COMPANY
298644950290006017|1669600434078|1670996307148|false|certificate of deposit|Erica Passini|404-3547|hotmail.com|ATM|1669878566180|Basic level|2|4|true|COMPANY
289074801081843714|1666705192770|1893196800000|false|escrow account|Eric Twehous|563-7488|gmx.com|MAC|1856464138002|Basic level|1|1|false|COMPANY
281474976710656003|1664361695434|1893196800000|false|escrow account|Brenna Vinsel|180-6125|gmail.com|IPv6|1777623484611|Basic level|1|1|false|COMPANY
263179103224463364|1658709475833|1893196800000|false|internet account|Hanh Seraille|609-1296|gmail.com|IPv4|1861056310408|Basic level|4|1|false|COMPANY
231090955879448581|1648850064508|1651410411336|false|trust account|Anitra Duhart|182-0876|hotmail.com|RFID|1649817553968|Basic level|1|1|true|COMPANY
288230376151711750|1666438221110|1893196800000|false|foreign currency|Bryce Gaska|089-8893|hotmail.com|ATM|1856573929993|Gold level|3|1|false|COMPANY
241224055041032199|1652020001139|1893196800000|false|custodial account|Emery Rich|374-6260|gmail.com|IPv6|1881308182254|Basic level|1|3|false|COMPANY
227713256158920712|1647847111877|1893196800000|false|foreign currency|Darci Sheedy|231-6969|yahoo.com|IPv6|1702785294035|Basic level|3|1|false|COMPANY
185773484629032969|1634984960093|1893196800000|false|trust account|Norberto Cocco|389-4729|yahoo.com|NFC|1814800761207|Basic level|7|2|false|COMPANY
305118874754351114|1671584077362|1893196800000|false|certificate of deposit|Isaac Preziosi|579-2845|gmail.com|NFC|1730930237673|Basic level|1|1|false|COMPANY
299770850196848651|1669990158222|1893196800000|false|debit card|Elena Mallek|262-2425|gmail.com|MAC|1713432499773|Basic level|1|2|false|COMPANY
220957856717864972|1645803254350|1893196800000|false|foreign currency|Brady Cascone|969-7775|yahoo.com|MAC|1680217988900|Basic level|1|5|false|COMPANY
163255486492180493|1628005851482|1893196800000|true|certificate of deposit|Cordelia Ratcliffe|491-4206|hotmail.com|MAC|1633037209338|Basic level|4|3|false|COMPANY
211106232532992014|1642776338120|1671861734988|false|corporate account|Van Topinka|334-8093|gmail.com|IPv6|1662327137349|Silver level|1|1|true|COMPANY
302304124987244559|1670718008436|1672169560707|false|merchant account|Duncan Daddio|253-2044|yahoo.com|IPv4|1671015447772|Silver level|3|16|true|COMPANY
196751008720748560|1638364412407|1893196800000|false|credit card|Rubin Maenaga|125-2920|gmail.com|QRCode|1821327667370|Basic level|1|1|false|COMPANY
304555924800929809|1671486422370|1672042375564|false|retirement account|Kacie Sanpson|529-5053|gmx.com|PHONE|1671676419127|Platinum level|1|1|true|COMPANY
187180859512586258|1635420482061|1893196800000|false|credit card|Gilda Hamid|967-3424|gmx.com|QRCode|1685795758039|Basic level|1|1|false|COMPANY
199284283511144467|1639135887630|1893196800000|false|trust account|Norberto Levenstein|272-2102|gmail.com|MAC|1737877314124|Diamond level|1|1|false|COMPANY
246009129645113364|1653454451819|1893196800000|false|merchant account|Bennie Waychoff|344-9992|gmx.com|PHONE|1869656925160|Silver level|2|1|false|COMPANY
