id|createTime|deleteTime|isBlocked|type|nickname|phonenum|email|freqLoginType|lastLoginTime|accountLevel|inDegree|OutDegree|isExplicitDeleted|Owner
295267800325292032|1668587389052|1893196800000|false|brokerage account|Marco Slezak|038-3709|gmx.com|PHONE|1764315105657|Silver level|1|1|false|COMPANY
238691330006450177|1651182520551|1893196800000|false|brokerage account|Broderick Manrique|234-9989|gmail.com|WIFI|1844984370425|Basic level|2|2|false|COMPANY
208573507498409986|1641926211082|1893196800000|false|brokerage account|Nicolas Upmeyer|285-6559|yahoo.com|POS|1783510448853|Basic level|1|1|false|COMPANY
305400899486875651|1671716680391|1893196800000|false|prepaid card|Kari Crutison|001-2431|gmail.com|IPv4|1686388779097|Basic level|1|1|false|COMPANY
125819864345477124|1616530457252|1893196800000|false|certificate of deposit|Yen Skolnick|166-9857|gmail.com|PHONE|1732898717461|Silver level|1|2|false|COMPANY
112027590486654981|1612331923756|1893196800000|false|trust account|Tanja Fratrick|004-3465|gmx.com|IPv6|1801117626492|Basic level|1|2|false|COMPANY
211669732242227206|1642928529559|1893196800000|false|escrow account|Sol Lentsch|875-1149|zoho.com|PHONE|1832333385066|Basic level|1|1|false|COMPANY
300334349906083847|1670154525541|1893196800000|false|custodial account|Lawrence Longton|231-0517|gmail.com|PHONE|1884620429461|Platinum level|4|6|false|COMPANY
293016000511606792|1667871501115|1893196800000|false|merchant account|Russ Lagasca|395-4589|gmx.com|MAC|1796718702406|Basic level|1|1|false|COMPANY
306808274370428937|1672144255336|1893196800000|false|debit card|Alonso Perino|543-8621|gmail.com|WIFI|1683325861737|Basic level|2|1|false|COMPANY
286260601070551050|1665789624998|1672272593511|true|prepaid card|Brady Picken|263-4240|yahoo.com|MAC|1666993430667|Silver level|1|1|true|COMPANY
299771399952662539|1669968243273|1893196800000|false|certificate of deposit|Lino Khlok|919-8033|yahoo.com|POS|1877692119690|Diamond level|4|4|false|COMPANY
306245324417007628|1671992059394|1672196502265|false|retirement account|Ross Stockstill|852-9786|gmail.com|IPv4|1672188059844|Gold level|1|2|true|COMPANY
306526799393718285|1672029684220|1893196800000|false|debit card|Deandre Swasey|569-7083|zoho.com|IPv6|1789068424999|Basic level|61|1|false|COMPANY
303149099673190414|1671038524357|1893196800000|false|escrow account|Bernetta Zola|698-4245|gmx.com|QRCode|1679903062439|Basic level|1|1|false|COMPANY
81909767978614799|1603065922467|1635388217848|false|credit card|Vinnie Dovenbarger|166-1508|gmail.com|QRCode|1613640644916|Diamond level|1|7|true|COMPANY
149182287412461584|1623755513691|1893196800000|false|foreign currency|Lizabeth Stohlton|048-6038|gmx.com|NFC|1631307890665|Basic level|1|1|false|COMPANY
91198442210066449|1605891775078|1893196800000|false|credit card|Adelaida Neer|050-5727|yahoo.com|IPv6|1775721385876|Basic level|2|1|false|COMPANY
266557352700805138|1659762763188|1893196800000|false|merchant account|Roma Kame|649-5499|gmail.com|IPv4|1729349610380|Basic level|15|1|false|COMPANY
238972804983160851|1651309075483|1893196800000|true|escrow account|Leisha Schmalz|527-2130|yahoo.com|POS|1683170270082|Gold level|1|1|false|COMPANY
176203885176684564|1632046071008|1893196800000|false|credit card|Jerrold Doughman|607-1296|hotmail.com|PHONE|1662641469114|Silver level|1|7|false|COMPANY
69243394026635285|1599155247242|1893196800000|false|corporate account|Linsey Strimling|852-2454|gmail.com|MAC|1852066071185|Platinum level|1|1|false|COMPANY
